ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
688418.SH,2025-12-19,44.55,47.01,42.73,43.32,44.5,-1.18,-2.6517,236344.93,1041987.697
688418.SH,2025-12-22,42.6,42.6,40.86,41.3,43.32,-2.02,-4.663,181226.38,755208.933
688418.SH,2025-12-23,41.46,41.87,37.83,38.35,41.3,-2.95,-7.1429,237681.16,933429.764
688418.SH,2025-12-24,37.71,39.83,37.03,39.27,38.35,0.92,2.399,159328.66,618754.183
688418.SH,2025-12-25,39.61,43.33,39.3,41.59,39.27,2.32,5.9078,215719.01,892439.607
688418.SH,2025-12-26,41.33,44.69,40.87,43.65,41.59,2.06,4.9531,215796.95,921320.198
688418.SH,2025-12-29,41.57,43.4,41.57,42.89,43.65,-0.76,-1.7411,130498.08,554468.594
688418.SH,2025-12-30,42.0,44.44,41.86,42.26,42.89,-0.63,-1.4689,175368.87,754378.499
688418.SH,2025-12-31,42.18,44.37,41.89,43.48,42.26,1.22,2.8869,166967.55,719830.949
688418.SH,2026-01-05,43.48,43.9,41.8,42.8,43.48,-0.68,-1.5639,164559.65,706402.045
688418.SH,2026-01-06,42.31,46.2,41.2,45.44,42.8,2.64,6.1682,226561.85,994985.293
688418.SH,2026-01-07,44.97,47.45,42.73,45.83,45.44,0.39,0.8583,249663.28,1127823.291
688418.SH,2026-01-08,46.35,50.41,45.88,47.74,45.83,1.91,4.1676,254684.12,1219269.156
688418.SH,2026-01-09,49.5,57.29,48.18,57.29,47.74,9.55,20.0042,360460.9,1952408.015
688418.SH,2026-01-12,60.15,68.65,56.96,64.2,57.29,6.91,12.0614,350761.83,2189310.499
688418.SH,2026-01-13,61.91,62.28,54.0,57.87,64.2,-6.33,-9.8598,271029.58,1573520.389
688418.SH,2026-01-14,59.0,68.3,57.44,60.62,57.87,2.75,4.752,316546.42,1961644.297
688418.SH,2026-01-15,59.46,62.49,56.0,57.37,60.62,-3.25,-5.3613,229126.85,1326540.71
688418.SH,2026-01-16,60.1,64.39,58.5,60.8,57.37,3.43,5.9787,236934.01,1453156.502
688418.SH,2026-01-19,59.74,62.1,57.29,57.47,60.8,-3.33,-5.477,197000.81,1171031.669
688418.SH,2026-01-20,57.85,59.57,51.76,53.03,57.47,-4.44,-7.7258,227075.24,1239934.815
688418.SH,2026-01-21,52.63,53.78,50.6,50.8,53.03,-2.23,-4.2052,135641.02,701368.307
688418.SH,2026-01-22,50.05,52.04,48.97,51.36,50.8,0.56,1.1024,186620.2,947899.235
688418.SH,2026-01-23,51.6,55.69,50.81,54.48,51.36,3.12,6.0748,257141.11,1381182.667
688418.SH,2026-01-26,52.94,53.98,47.15,47.7,54.48,-6.78,-12.4449,225563.54,1118915.115
688418.SH,2026-01-27,47.47,48.42,45.61,46.93,47.7,-0.77,-1.6143,149503.24,696877.622
688418.SH,2026-01-28,47.15,48.0,45.63,46.54,46.93,-0.39,-0.831,103285.78,480765.579
688418.SH,2026-01-29,46.18,47.2,44.95,45.09,46.54,-1.45,-3.1156,107535.27,494250.222
688418.SH,2026-01-30,45.01,45.64,43.29,44.12,45.09,-0.97,-2.1513,110654.8,486943.397
688418.SH,2026-02-02,44.05,45.4,43.5,43.67,44.12,-0.45,-1.0199,87316.44,386573.752
688418.SH,2026-02-03,44.12,46.2,43.52,45.58,43.67,1.91,4.3737,118927.58,538542.588
688418.SH,2026-02-04,44.78,46.4,44.45,45.51,45.58,-0.07,-0.1536,89302.5,405295.388
688418.SH,2026-02-05,44.58,47.2,44.37,45.54,45.51,0.03,0.0659,134773.36,624765.945
688418.SH,2026-02-06,45.0,46.73,44.08,44.66,45.54,-0.88,-1.9324,101016.05,454297.583
688418.SH,2026-02-09,45.66,45.9,40.01,40.3,44.66,-4.36,-9.7627,265644.77,1134192.188
688418.SH,2026-02-10,40.1,41.59,40.1,41.04,40.3,0.74,1.8362,199401.54,815204.873
688418.SH,2026-02-11,41.01,42.55,40.79,41.23,41.04,0.19,0.463,105148.48,438010.168
688418.SH,2026-02-12,41.07,41.88,40.11,40.2,41.23,-1.03,-2.4982,83224.12,337816.236
688418.SH,2026-02-13,40.15,40.69,39.8,39.82,40.2,-0.38,-0.9453,58428.17,235140.343
688418.SH,2026-02-24,39.86,40.36,39.11,39.94,39.82,0.12,0.3014,63460.64,252477.74
688418.SH,2026-02-25,40.2,40.48,39.51,40.42,39.94,0.48,1.2018,69173.58,276901.434
688418.SH,2026-02-26,40.2,41.28,40.0,40.89,40.42,0.47,1.1628,83864.98,341651.965
688418.SH,2026-02-27,40.69,44.01,40.35,42.97,40.89,2.08,5.0868,137306.07,586752.798
688418.SH,2026-03-02,41.73,43.8,41.73,42.18,42.97,-0.79,-1.8385,121452.06,516542.77
688418.SH,2026-03-03,41.82,42.21,38.12,38.32,42.18,-3.86,-9.1513,116445.66,462532.327
688418.SH,2026-03-04,37.95,39.39,37.95,38.43,38.32,0.11,0.2871,59740.88,231357.334
688418.SH,2026-03-05,39.33,40.3,39.01,39.54,38.43,1.11,2.8884,67157.25,265951.624
688418.SH,2026-03-06,39.01,42.56,38.8,41.3,39.54,1.76,4.4512,84625.73,347664.038
688418.SH,2026-03-09,40.65,42.88,39.81,42.61,41.3,1.31,3.1719,105517.26,436753.316
688418.SH,2026-03-10,42.57,43.68,42.51,42.95,42.61,0.34,0.7979,74090.73,318613.574
688418.SH,2026-03-11,42.89,43.86,42.13,42.22,42.95,-0.73,-1.6997,64110.2,275206.956
688418.SH,2026-03-12,41.73,42.64,41.41,41.78,42.22,-0.44,-1.0422,61621.66,258276.138
688418.SH,2026-03-13,41.2,41.88,40.15,40.24,41.78,-1.54,-3.686,54933.25,223632.513
688418.SH,2026-03-16,40.8,41.16,39.93,40.81,40.24,0.57,1.4165,47528.03,192532.782
688418.SH,2026-03-17,41.08,41.5,39.44,39.56,40.81,-1.25,-3.063,43949.87,177198.615
688418.SH,2026-03-18,40.0,42.45,39.39,42.25,39.56,2.69,6.7998,69227.27,283515.295
688418.SH,2026-03-19,41.55,41.98,40.44,40.68,42.25,-1.57,-3.716,54423.18,223968.324
688418.SH,2026-03-20,40.78,41.5,39.01,39.01,40.68,-1.67,-4.1052,50289.36,201748.75
688418.SH,2026-03-23,38.3,40.22,37.71,37.92,39.01,-1.09,-2.7942,70761.57,276106.667
688418.SH,2026-03-24,39.0,39.85,37.31,39.62,37.92,1.7,4.4831,74289.85,286143.114
688418.SH,2026-03-25,39.87,40.98,39.67,40.18,39.62,0.56,1.4134,45322.91,182733.163
688418.SH,2026-03-26,40.59,40.81,38.57,39.57,40.18,-0.61,-1.5182,49352.66,195387.503
688418.SH,2026-03-27,39.31,42.17,38.2,41.42,39.57,1.85,4.6753,69322.84,281831.401
688418.SH,2026-03-30,40.86,42.45,40.84,41.76,41.42,0.34,0.8209,70710.94,294901.997
688418.SH,2026-03-31,41.36,42.91,41.36,41.42,41.76,-0.34,-0.8142,70373.15,295958.262
688418.SH,2026-04-01,42.2,42.5,40.68,41.08,41.42,-0.34,-0.8209,51165.86,210984.47
688418.SH,2026-04-02,40.82,41.27,39.4,39.67,41.08,-1.41,-3.4323,44188.75,177506.838
688418.SH,2026-04-03,39.99,40.79,39.0,39.4,39.67,-0.27,-0.6806,39449.05,156728.612
688418.SH,2026-04-07,39.88,39.88,38.82,39.1,39.4,-0.3,-0.7614,28827.75,113360.153
688418.SH,2026-04-08,40.26,42.16,40.2,42.08,39.1,2.98,7.6215,76563.09,317691.193
688418.SH,2026-04-09,41.93,42.58,40.95,41.89,42.08,-0.19,-0.4515,48112.74,201287.015
688418.SH,2026-04-10,42.6,42.99,40.86,40.88,41.89,-1.01,-2.4111,54572.76,227196.302
688418.SH,2026-04-13,41.0,43.59,40.63,42.71,40.88,1.83,4.4765,89344.39,380628.507
688418.SH,2026-04-14,43.0,48.66,42.4,47.8,42.71,5.09,11.9176,165443.58,762908.767
688418.SH,2026-04-15,48.65,49.5,46.88,47.2,47.8,-0.6,-1.2552,128674.73,619380.175
688418.SH,2026-04-16,47.48,47.9,46.2,47.6,47.2,0.4,0.8475,84906.13,399294.296
688418.SH,2026-04-17,47.01,48.25,47.0,47.67,47.6,0.07,0.1471,78134.91,373048.358
688418.SH,2026-04-20,48.39,49.88,47.72,49.45,47.67,1.78,3.734,125379.47,614333.204
688418.SH,2026-04-21,49.03,51.15,48.78,51.0,49.45,1.55,3.1345,103115.45,518514.358
688418.SH,2026-04-22,50.06,51.8,49.51,50.84,51.0,-0.16,-0.3137,106248.42,535961.853
688418.SH,2026-04-23,50.4,50.4,46.6,46.69,50.84,-4.15,-8.1629,131363.76,628071.762
688418.SH,2026-04-24,46.45,46.45,43.46,44.95,46.69,-1.74,-3.7267,114350.18,510427.722
688418.SH,2026-04-27,44.73,45.21,43.5,44.68,44.95,-0.27,-0.6007,60310.59,268512.842
688418.SH,2026-04-28,44.68,44.85,41.67,41.81,44.68,-2.87,-6.4235,84128.3,359692.081
688418.SH,2026-04-29,41.47,43.2,41.1,42.45,41.81,0.64,1.5307,56559.33,239427.674
688418.SH,2026-04-30,42.01,47.89,42.0,47.03,42.45,4.58,10.7892,142525.24,660679.068
688418.SH,2026-05-06,47.3,50.51,47.3,48.67,47.03,1.64,3.4871,111019.41,540720.276
688418.SH,2026-05-07,48.82,52.12,48.7,50.81,48.67,2.14,4.397,95697.29,484578.408
688418.SH,2026-05-08,50.2,54.48,50.17,54.2,50.81,3.39,6.6719,127082.65,666651.294
688418.SH,2026-05-11,53.8,54.69,52.33,53.61,54.2,-0.59,-1.0886,103401.95,553498.691
688418.SH,2026-05-12,53.2,53.8,51.7,52.66,53.61,-0.95,-1.7721,79572.57,418147.826
688418.SH,2026-05-13,52.14,53.3,51.58,52.76,52.66,0.1,0.1899,71185.14,373078.007
688418.SH,2026-05-14,52.75,53.97,51.88,52.57,52.76,-0.19,-0.3601,85528.67,452243.562
688418.SH,2026-05-15,52.58,53.0,49.33,50.13,52.57,-2.44,-4.6414,88789.48,452703.015
688418.SH,2026-05-18,50.24,51.82,49.25,50.42,50.13,0.29,0.5785,67721.84,342107.253
688418.SH,2026-05-19,50.26,51.0,48.65,50.19,50.42,-0.23,-0.4562,50605.45,251641.919
688418.SH,2026-05-20,50.45,51.58,49.3,51.11,50.19,0.92,1.833,61463.72,310253.579
688418.SH,2026-05-21,51.0,53.5,48.59,48.8,51.11,-2.31,-4.5197,84594.61,435248.279
688418.SH,2026-05-22,50.33,51.45,49.03,49.89,48.8,1.09,2.2336,55978.04,280699.139
688418.SH,2026-05-25,50.89,52.3,48.48,51.88,49.89,1.99,3.9888,66017.28,332525.456
688418.SH,2026-05-26,51.37,52.05,48.7,51.62,51.88,-0.26,-0.5012,75259.72,380704.147
688418.SH,2026-05-27,52.1,52.6,49.18,49.52,51.62,-2.1,-4.0682,68710.3,346815.953
688418.SH,2026-05-28,49.43,53.65,48.96,52.95,49.52,3.43,6.9265,94432.25,484988.009
688418.SH,2026-05-29,53.0,53.88,47.38,47.5,52.95,-5.45,-10.2927,109345.3,545011.045
688418.SH,2026-06-01,48.15,48.66,45.87,45.9,47.5,-1.6,-3.3684,51484.13,242138.732
688418.SH,2026-06-02,45.45,46.71,44.0,44.4,45.9,-1.5,-3.268,53103.1,238346.869
688418.SH,2026-06-03,44.81,47.9,43.83,45.95,44.4,1.55,3.491,57787.48,265816.293
688418.SH,2026-06-04,45.63,46.67,44.8,45.14,45.95,-0.81,-1.7628,34530.95,156505.878
688418.SH,2026-06-05,45.63,47.8,44.53,46.56,45.14,1.42,3.1458,61746.86,286933.378
688418.SH,2026-06-08,44.98,46.19,42.03,42.98,46.56,-3.58,-7.689,64027.43,282180.032
688418.SH,2026-06-09,43.5,43.98,41.66,43.69,42.98,0.71,1.6519,54961.02,235641.118
688418.SH,2026-06-10,43.58,43.98,41.33,42.47,43.69,-1.22,-2.7924,48783.87,206660.132
688418.SH,2026-06-11,42.31,42.59,40.76,41.27,42.47,-1.2,-2.8255,54023.87,223606.976
688418.SH,2026-06-12,42.01,44.6,41.66,43.71,41.27,2.44,5.9123,60587.9,263452.205
688418.SH,2026-06-15,44.0,45.4,43.4,44.42,43.71,0.71,1.6243,44154.55,195359.898
688418.SH,2026-06-16,45.0,46.59,43.8,46.0,44.42,1.58,3.557,56155.56,256146.683
688418.SH,2026-06-17,46.25,47.0,45.32,45.72,46.0,-0.28,-0.6087,40647.48,187389.606
688418.SH,2026-06-18,45.27,47.6,45.12,46.14,45.72,0.42,0.9186,46012.83,213031.038
688418.SH,2026-06-22,46.64,48.0,42.78,43.66,46.14,-2.48,-5.3749,59466.71,264028.959
688418.SH,2026-06-23,42.8,47.3,42.4,46.0,43.66,2.34,5.3596,79484.56,360283.767
688418.SH,2026-06-24,46.5,46.62,44.2,46.5,46.0,0.5,1.087,51870.97,236776.298
688418.SH,2026-06-25,46.64,47.75,43.8,44.34,46.5,-2.16,-4.6452,60516.64,273994.092
688418.SH,2026-06-26,43.89,46.87,42.88,44.8,44.34,0.46,1.0374,62845.84,285300.403
688418.SH,2026-06-29,45.5,46.33,43.91,45.2,44.8,0.4,0.8929,60929.71,274050.761
688418.SH,2026-06-30,45.6,48.3,45.11,48.08,45.2,2.88,6.3717,87986.96,414220.662
688418.SH,2026-07-01,48.0,50.21,47.19,49.34,48.08,1.26,2.6206,76994.34,378375.586
688418.SH,2026-07-02,50.0,52.18,47.63,49.9,49.34,0.56,1.135,98316.97,496697.196
688418.SH,2026-07-03,49.9,52.68,49.71,52.1,49.9,2.2,4.4088,91255.27,466154.68
