ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
300045.SZ,20250530,18.27,18.31,17.9,17.96,18.36,-0.4,-2.1786,101711.47,183206.822
300045.SZ,20250529,17.58,18.45,17.55,18.36,17.57,0.79,4.4963,178274.64,323775.02
300045.SZ,20250528,17.98,18,17.55,17.57,17.94,-0.37,-2.0624,84077,148717.769
300045.SZ,20250527,17.81,18.19,17.58,17.94,17.8,0.14,0.7865,102483.16,183030.966
300045.SZ,20250526,17.55,17.85,17.42,17.8,17.5,0.3,1.7143,77544.16,137297.412
300045.SZ,20250523,17.88,18,17.49,17.5,17.88,-0.38,-2.1253,94287,167222.686
300045.SZ,20250522,17.93,18.27,17.76,17.88,18.03,-0.15,-0.8319,93490.89,168574.205
300045.SZ,20250521,18.16,18.22,17.9,18.03,18.15,-0.12,-0.6612,78459,141407.612
300045.SZ,20250520,18.19,18.28,18,18.15,18.26,-0.11,-0.6024,80780.64,146416.801
300045.SZ,20250519,18.18,18.37,17.96,18.26,18.18,0.08,0.44,83563.71,152080.522
300045.SZ,20250516,18.27,18.58,18.18,18.18,18.21,-0.03,-0.1647,102634,188656.74
300045.SZ,20250515,18.51,18.64,18.17,18.21,18.59,-0.38,-2.0441,96707,177019.2
300045.SZ,20250514,18.68,18.89,18.37,18.59,18.74,-0.15,-0.8004,141938.21,263066.225
300045.SZ,20250513,19.29,19.35,18.71,18.74,19.13,-0.39,-2.0387,192160,363635.833
300045.SZ,20250512,18.52,19.29,18.3,19.13,18.5,0.63,3.4054,289186,550354.201
300045.SZ,20250509,18.95,19.24,18.47,18.5,18.95,-0.45,-2.3747,257229.14,481252.899
300045.SZ,20250508,18.07,19,18.01,18.95,18.12,0.83,4.5806,303027,565614.881
300045.SZ,20250507,18.04,18.48,17.86,18.12,17.89,0.23,1.2856,200206,362643.015
300045.SZ,20250506,17.28,17.95,17.27,17.89,17.14,0.75,4.3757,158391.34,281250.052
300045.SZ,20250430,16.73,17.2,16.7,17.14,16.91,0.23,1.3601,103677.83,177229.24
300045.SZ,20250429,16.41,16.99,16.3,16.91,16.45,0.46,2.7964,106130,177807.851
300045.SZ,20250428,16.71,16.88,16.37,16.45,16.76,-0.31,-1.8496,89232.71,147173.396
300045.SZ,20250425,16.98,17.13,16.73,16.76,16.98,-0.22,-1.2956,82841.79,140093.588
300045.SZ,20250424,17.2,17.31,16.92,16.98,17.39,-0.41,-2.3577,105540,179943.094
300045.SZ,20250423,17.19,17.44,16.98,17.39,16.97,0.42,2.475,149837,257897.597
300045.SZ,20250422,17,17.18,16.92,16.97,17.22,-0.25,-1.4518,78741.49,134064.674
300045.SZ,20250421,17.06,17.38,16.91,17.22,17.09,0.13,0.7607,94969.02,163122.208
300045.SZ,20250418,16.61,17.21,16.51,17.09,16.87,0.22,1.3041,117247.02,197714.804
300045.SZ,20250417,16.9,17.27,16.85,16.87,17.06,-0.19,-1.1137,87119.43,148734.355
300045.SZ,20250416,17.39,17.46,16.8,17.06,17.39,-0.33,-1.8976,99147.64,169344.574
300045.SZ,20250415,17.7,17.98,17.26,17.39,17.72,-0.33,-1.8623,108334,189004.318
300045.SZ,20250414,18.01,18.09,17.58,17.72,17.75,-0.03,-0.169,179151,318819.15
300045.SZ,20250411,17,18.66,16.91,17.75,17.07,0.68,3.9836,288352,513860.683
300045.SZ,20250410,17.28,17.74,17.05,17.07,16.75,0.32,1.9104,209013.95,362964.881
300045.SZ,20250409,16.1,16.94,15.21,16.75,16.15,0.6,3.7152,264503.02,432771.067
300045.SZ,20250408,15.1,16.5,15.1,16.15,15.06,1.09,7.2377,278473,446593.95
300045.SZ,20250407,17.5,17.88,15.06,15.06,18.82,-3.76,-19.9787,266870.87,428480.738
300045.SZ,20250403,18.88,19.27,18.66,18.82,19.14,-0.32,-1.6719,79750.81,150944.004
300045.SZ,20250402,19.26,19.47,19.12,19.14,19.4,-0.26,-1.3402,85037.87,164012.696
300045.SZ,20250401,18.98,19.6,18.93,19.4,18.88,0.52,2.7542,138871.06,267622.423
300045.SZ,20250331,19,19.15,18.55,18.88,19.05,-0.17,-0.8924,93396.4,175622.336
300045.SZ,20250328,19.43,19.63,19.05,19.05,19.43,-0.38,-1.9557,91599.24,176364.746
300045.SZ,20250327,19.39,19.72,19.09,19.43,19.52,-0.09,-0.4611,94566.46,183930.347
300045.SZ,20250326,19.5,19.82,19.5,19.52,19.59,-0.07,-0.3573,85425.34,167775.691
300045.SZ,20250325,19.79,20.15,19.51,19.59,19.83,-0.24,-1.2103,113979.11,225985.403
300045.SZ,20250324,20.61,20.64,19.26,19.83,20.69,-0.86,-4.1566,205704,408176.902
300045.SZ,20250321,21.4,21.58,20.69,20.69,21.49,-0.8,-3.7227,211707.8,445167.04
300045.SZ,20250320,21.5,22.1,21.32,21.49,21.66,-0.17,-0.7849,144887.5,314072.874
300045.SZ,20250319,21.7,22,21.5,21.66,21.81,-0.15,-0.6878,155288,337871.299
300045.SZ,20250318,21.98,22.18,21.66,21.81,21.99,-0.18,-0.8186,170906.93,373684.546
300045.SZ,20250317,22.18,22.58,21.98,21.99,22.17,-0.18,-0.8119,236207.33,526262.899
300045.SZ,20250314,21.7,22.21,21.36,22.17,21.92,0.25,1.1405,227244.21,497210.642
300045.SZ,20250313,22.35,22.54,21.44,21.92,22.32,-0.4,-1.7921,267240.33,583271.091
300045.SZ,20250312,22.99,23.03,22.31,22.32,22.76,-0.44,-1.9332,345185.65,777673.793
300045.SZ,20250311,21.17,23.39,21,22.76,21.38,1.38,6.4546,579387.79,1303654.65
300045.SZ,20250310,21.5,21.79,21.3,21.38,21.5,-0.12,-0.5581,148215.63,318579.837
300045.SZ,20250307,21.89,22.22,21.37,21.5,22.12,-0.62,-2.8029,238255.08,519589.13
300045.SZ,20250306,21.88,22.28,21.8,22.12,21.92,0.2,0.9124,272126.08,601326.236
300045.SZ,20250305,21.4,22.1,21.22,21.92,21.52,0.4,1.8587,265142.88,576083.249
300045.SZ,20250304,20.8,21.58,20.75,21.52,21.03,0.49,2.33,196760.42,419655.696
300045.SZ,20250303,21.41,21.64,20.8,21.03,21.32,-0.29,-1.3602,210152.92,447502.638
300045.SZ,20250228,22.76,22.79,21.27,21.32,22.85,-1.53,-6.6958,306306.43,670345.127
300045.SZ,20250227,22.8,23.1,22.38,22.85,22.79,0.06,0.2633,338619.37,772054.501
300045.SZ,20250226,23.4,23.48,22.56,22.79,23.04,-0.25,-1.0851,427977.59,975907.599
300045.SZ,20250225,21.8,23.47,21.68,23.04,22.12,0.92,4.1591,665371.73,1522021.68
300045.SZ,20250224,21.8,22.34,21.46,22.12,21.88,0.24,1.0969,373592,822463.131
300045.SZ,20250221,21.62,21.88,21.1,21.88,21.71,0.17,0.783,366650.65,789825.333
300045.SZ,20250220,20.8,21.78,20.62,21.71,20.86,0.85,4.0748,378192.15,807289.201
300045.SZ,20250219,20.23,21.13,20.18,20.86,20.24,0.62,3.0632,219894.15,455257.529
300045.SZ,20250218,21.14,21.27,20.16,20.24,21.2,-0.96,-4.5283,203851.95,422059.714
300045.SZ,20250217,21.14,21.38,20.96,21.2,21.11,0.09,0.4263,190580.02,403710.689
300045.SZ,20250214,20.92,21.21,20.56,21.11,21,0.11,0.5238,186063,389924.164
300045.SZ,20250213,21.35,21.49,20.92,21,21.4,-0.4,-1.8692,200148.69,422995.399
300045.SZ,20250212,20.87,21.4,20.81,21.4,21.01,0.39,1.8563,197381.33,418285.973
300045.SZ,20250211,21.5,21.5,20.92,21.01,21.55,-0.54,-2.5058,225257,475335.995
300045.SZ,20250210,21,21.59,20.86,21.55,20.76,0.79,3.8054,299087.2,637965.013
300045.SZ,20250207,20.45,21.18,20.2,20.76,20.41,0.35,1.7148,312368.27,648232.304
300045.SZ,20250206,19.51,20.44,19.23,20.41,19.51,0.9,4.613,269771.56,542493.827
300045.SZ,20250205,19,19.75,18.88,19.51,18.6,0.91,4.8925,193390.51,375593.758
300045.SZ,20250127,19.41,19.54,18.6,18.6,19.27,-0.67,-3.4769,124984.92,236648.55
300045.SZ,20250124,19.08,19.32,18.91,19.27,18.99,0.28,1.4745,132077.62,253470.193
300045.SZ,20250123,19.49,19.85,18.99,18.99,19.06,-0.07,-0.3673,171055.53,332856.757
300045.SZ,20250122,19.01,19.25,18.91,19.06,19.87,-0.81,-4.0765,198347.81,378667.522
300045.SZ,20250121,20.1,20.17,19.65,19.87,20.04,-0.17,-0.8483,114863.12,227895.627
300045.SZ,20250120,20.24,20.3,19.93,20.04,20.03,0.01,0.0499,118281,237843.21
300045.SZ,20250117,19.94,20.2,19.64,20.03,19.98,0.05,0.2503,142866.19,284885.076
300045.SZ,20250116,19.91,20.48,19.8,19.98,19.76,0.22,1.1134,170752,343026.4
300045.SZ,20250115,20,20.21,19.67,19.76,19.98,-0.22,-1.1011,160406,319970.567
300045.SZ,20250114,18.97,19.99,18.79,19.98,18.85,1.13,5.9947,213595.8,417391.021
300045.SZ,20250113,18.47,18.97,18.12,18.85,18.65,0.2,1.0724,110548.69,206146.55
300045.SZ,20250110,19.29,19.49,18.63,18.65,19.34,-0.69,-3.5677,132987.82,253584.297
300045.SZ,20250109,18.96,19.47,18.96,19.34,19.13,0.21,1.0978,148414.19,286862.042
300045.SZ,20250108,19.35,19.48,18.47,19.13,19.35,-0.22,-1.137,171065.35,324969.996
300045.SZ,20250107,18.98,19.38,18.9,19.35,18.9,0.45,2.381,131543.05,251903.955
300045.SZ,20250106,19.24,19.34,18.68,18.9,19.11,-0.21,-1.0989,142083.7,269635.332
300045.SZ,20250103,20.31,20.55,19.05,19.11,20.21,-1.1,-5.4429,189684.55,372145.016
300045.SZ,20250102,20.86,21.2,20,20.21,20.89,-0.68,-3.2551,216197.55,445415.44
300045.SZ,20241231,21.92,22.08,20.87,20.89,21.94,-1.05,-4.7858,189151.14,403875.701
300045.SZ,20241230,22.3,22.45,21.72,21.94,22.37,-0.43,-1.9222,165100.63,364301.49
300045.SZ,20241227,22.24,22.89,22.11,22.37,21.8,0.57,2.6147,295322.35,663880.541
300045.SZ,20241226,21.77,22.15,21.76,21.8,21.75,0.05,0.2299,106915.56,234705.36
300045.SZ,20241225,22.21,22.22,21.5,21.75,22.2,-0.45,-2.027,136319,296788.07
300045.SZ,20241224,22.29,22.54,21.83,22.2,22.18,0.02,0.0902,144205,318801.004
300045.SZ,20241223,23.2,23.25,22.14,22.18,23.21,-1.03,-4.4377,184525,416823.855
300045.SZ,20241220,22.8,23.42,22.63,23.21,22.83,0.38,1.6645,155440.35,359806.285
300045.SZ,20241219,22.5,22.97,22.38,22.83,22.92,-0.09,-0.3927,134035.17,305050.32
300045.SZ,20241218,22.62,23.17,22.41,22.92,22.6,0.32,1.4159,165694.16,379057.577
300045.SZ,20241217,23.45,23.66,22.56,22.6,23.56,-0.96,-4.0747,238677.91,549228.079
300045.SZ,20241216,24.8,24.89,23.4,23.56,24.93,-1.37,-5.4954,332187.78,796607.025
300045.SZ,20241213,24.94,25.5,24.55,24.93,25.17,-0.24,-0.9535,359987.25,900563.903
300045.SZ,20241212,24.99,25.28,24.5,25.17,24.98,0.19,0.7606,290415.53,724592.634
300045.SZ,20241211,24.55,24.99,24.35,24.98,24.67,0.31,1.2566,231359.11,572591.513
300045.SZ,20241210,25,25.14,24.6,24.67,24.14,0.53,2.1955,331409.55,825086.955
300045.SZ,20241209,24.7,24.8,23.92,24.14,24.81,-0.67,-2.7005,212022,514665.89
300045.SZ,20241206,24.9,25.24,24.4,24.81,24.68,0.13,0.5267,258943.56,643301.346
300045.SZ,20241205,24.24,24.96,24.17,24.68,24.4,0.28,1.1475,203138,500937.362
300045.SZ,20241204,24.62,24.96,24.24,24.4,25.01,-0.61,-2.439,245568.18,604027.541
300045.SZ,20241203,24.71,25.33,24.29,25.01,24.7,0.31,1.2551,370453.61,922951.17
300045.SZ,20241202,24.61,24.93,24.42,24.7,24.49,0.21,0.8575,236119.84,582337.128
300045.SZ,20241129,24.05,24.8,23.87,24.49,24.1,0.39,1.6183,269870,657855.465
300045.SZ,20241128,24.6,24.95,24.08,24.1,24.62,-0.52,-2.1121,253589.7,621512.805
300045.SZ,20241127,23.69,24.63,23.12,24.62,23.88,0.74,3.0988,291247.28,697926.879
300045.SZ,20241126,24.59,24.8,23.76,23.88,24.48,-0.6,-2.451,208560.08,504052.324
300045.SZ,20241125,24.9,25.13,23.8,24.48,24.89,-0.41,-1.6472,281531.65,682614.003
